id,university_id,faculty_id,department_id,code,name,level,credits,semester,course_type
knust_business_and_management_studies_procurement_and_supply_chain_course_3,knust,knust_business_and_management_studies,knust_business_and_management_studies_procurement_and_supply_chain,PASC103,Inventory Control,300,3,Semester 1,core
knust_business_and_management_studies_procurement_and_supply_chain_course_4,knust,knust_business_and_management_studies,knust_business_and_management_studies_procurement_and_supply_chain,PASC104,Contract Management,400,3,Semester 2,core
knust_business_and_management_studies_business_administration_course_1,knust,knust_business_and_management_studies,knust_business_and_management_studies_business_administration,BA101,Business Law,100,3,Semester 1,core
knust_business_and_management_studies_business_administration_course_2,knust,knust_business_and_management_studies,knust_business_and_management_studies_business_administration,BA102,Entrepreneurship,200,3,Semester 2,core
knust_business_and_management_studies_business_administration_course_3,knust,knust_business_and_management_studies,knust_business_and_management_studies_business_administration,BA103,Strategic Management,300,3,Semester 1,core
knust_business_and_management_studies_business_administration_course_4,knust,knust_business_and_management_studies,knust_business_and_management_studies_business_administration,BA104,Operations Management,400,3,Semester 2,core
knust_computing_and_information_technology_computer_science_course_1,knust,knust_computing_and_information_technology,knust_computing_and_information_technology_computer_science,CS101,Programming Fundamentals,100,3,Semester 1,core
knust_computing_and_information_technology_computer_science_course_2,knust,knust_computing_and_information_technology,knust_computing_and_information_technology_computer_science,CS102,Data Structures and Algorithms,200,3,Semester 2,core
knust_computing_and_information_technology_computer_science_course_3,knust,knust_computing_and_information_technology,knust_computing_and_information_technology_computer_science,CS103,Database Systems,300,3,Semester 1,core
knust_computing_and_information_technology_computer_science_course_4,knust,knust_computing_and_information_technology,knust_computing_and_information_technology_computer_science,CS104,Operating Systems,400,3,Semester 2,core
knust_computing_and_information_technology_information_technology_course_1,knust,knust_computing_and_information_technology,knust_computing_and_information_technology_information_technology,IT101,Networking,100,3,Semester 1,core
knust_computing_and_information_technology_information_technology_course_2,knust,knust_computing_and_information_technology,knust_computing_and_information_technology_information_technology,IT102,Web Technologies,200,3,Semester 2,core
knust_computing_and_information_technology_information_technology_course_3,knust,knust_computing_and_information_technology,knust_computing_and_information_technology_information_technology,IT103,Systems Administration,300,3,Semester 1,core
knust_computing_and_information_technology_information_technology_course_4,knust,knust_computing_and_information_technology,knust_computing_and_information_technology_information_technology,IT104,Cloud Computing,400,3,Semester 2,core
knust_computing_and_information_technology_information_systems_course_1,knust,knust_computing_and_information_technology,knust_computing_and_information_technology_information_systems,IS101,Systems Analysis and Design,100,3,Semester 1,core
knust_computing_and_information_technology_information_systems_course_2,knust,knust_computing_and_information_technology,knust_computing_and_information_technology_information_systems,IS102,Database Management,200,3,Semester 2,core
knust_computing_and_information_technology_information_systems_course_3,knust,knust_computing_and_information_technology,knust_computing_and_information_technology_information_systems,IS103,Enterprise Systems,300,3,Semester 1,core
knust_computing_and_information_technology_information_systems_course_4,knust,knust_computing_and_information_technology,knust_computing_and_information_technology_information_systems,IS104,IT Project Management,400,3,Semester 2,core
knust_computing_and_information_technology_cybersecurity_course_1,knust,knust_computing_and_information_technology,knust_computing_and_information_technology_cybersecurity,C101,Network Security,100,3,Semester 1,core
knust_computing_and_information_technology_cybersecurity_course_2,knust,knust_computing_and_information_technology,knust_computing_and_information_technology_cybersecurity,C102,Ethical Hacking,200,3,Semester 2,core
knust_computing_and_information_technology_cybersecurity_course_3,knust,knust_computing_and_information_technology,knust_computing_and_information_technology_cybersecurity,C103,Digital Forensics,300,3,Semester 1,core
knust_computing_and_information_technology_cybersecurity_course_4,knust,knust_computing_and_information_technology,knust_computing_and_information_technology_cybersecurity,C104,Security Governance,400,3,Semester 2,core
knust_computing_and_information_technology_data_science_course_1,knust,knust_computing_and_information_technology,knust_computing_and_information_technology_data_science,DS101,Statistics for Data Science,100,3,Semester 1,core
knust_computing_and_information_technology_data_science_course_2,knust,knust_computing_and_information_technology,knust_computing_and_information_technology_data_science,DS102,Machine Learning,200,3,Semester 2,core
knust_computing_and_information_technology_data_science_course_3,knust,knust_computing_and_information_technology,knust_computing_and_information_technology_data_science,DS103,Data Visualization,300,3,Semester 1,core
knust_computing_and_information_technology_data_science_course_4,knust,knust_computing_and_information_technology,knust_computing_and_information_technology_data_science,DS104,Big Data Analytics,400,3,Semester 2,core
knust_computing_and_information_technology_software_engineering_course_1,knust,knust_computing_and_information_technology,knust_computing_and_information_technology_software_engineering,SE101,Software Requirements,100,3,Semester 1,core
knust_computing_and_information_technology_software_engineering_course_2,knust,knust_computing_and_information_technology,knust_computing_and_information_technology_software_engineering,SE102,Software Design,200,3,Semester 2,core
knust_computing_and_information_technology_software_engineering_course_3,knust,knust_computing_and_information_technology,knust_computing_and_information_technology_software_engineering,SE103,Software Testing,300,3,Semester 1,core
knust_computing_and_information_technology_software_engineering_course_4,knust,knust_computing_and_information_technology,knust_computing_and_information_technology_software_engineering,SE104,DevOps,400,3,Semester 2,core
knust_engineering_and_built_environment_civil_engineering_course_1,knust,knust_engineering_and_built_environment,knust_engineering_and_built_environment_civil_engineering,CE101,Structural Analysis,100,3,Semester 1,core
knust_engineering_and_built_environment_civil_engineering_course_2,knust,knust_engineering_and_built_environment,knust_engineering_and_built_environment_civil_engineering,CE102,Surveying,200,3,Semester 2,core
knust_engineering_and_built_environment_civil_engineering_course_3,knust,knust_engineering_and_built_environment,knust_engineering_and_built_environment_civil_engineering,CE103,Construction Materials,300,3,Semester 1,core
knust_engineering_and_built_environment_civil_engineering_course_4,knust,knust_engineering_and_built_environment,knust_engineering_and_built_environment_civil_engineering,CE104,Transportation Engineering,400,3,Semester 2,core
knust_engineering_and_built_environment_electrical_and_electronic_engineering_course_1,knust,knust_engineering_and_built_environment,knust_engineering_and_built_environment_electrical_and_electronic_engineering,EAEE101,Circuit Theory,100,3,Semester 1,core
knust_engineering_and_built_environment_electrical_and_electronic_engineering_course_2,knust,knust_engineering_and_built_environment,knust_engineering_and_built_environment_electrical_and_electronic_engineering,EAEE102,Digital Electronics,200,3,Semester 2,core
knust_engineering_and_built_environment_electrical_and_electronic_engineering_course_3,knust,knust_engineering_and_built_environment,knust_engineering_and_built_environment_electrical_and_electronic_engineering,EAEE103,Power Systems,300,3,Semester 1,core
knust_engineering_and_built_environment_electrical_and_electronic_engineering_course_4,knust,knust_engineering_and_built_environment,knust_engineering_and_built_environment_electrical_and_electronic_engineering,EAEE104,Control Systems,400,3,Semester 2,core
knust_engineering_and_built_environment_mechanical_engineering_course_1,knust,knust_engineering_and_built_environment,knust_engineering_and_built_environment_mechanical_engineering,ME101,Thermodynamics,100,3,Semester 1,core
knust_engineering_and_built_environment_mechanical_engineering_course_2,knust,knust_engineering_and_built_environment,knust_engineering_and_built_environment_mechanical_engineering,ME102,Fluid Mechanics,200,3,Semester 2,core
knust_engineering_and_built_environment_mechanical_engineering_course_3,knust,knust_engineering_and_built_environment,knust_engineering_and_built_environment_mechanical_engineering,ME103,Machine Design,300,3,Semester 1,core
knust_engineering_and_built_environment_mechanical_engineering_course_4,knust,knust_engineering_and_built_environment,knust_engineering_and_built_environment_mechanical_engineering,ME104,Manufacturing Processes,400,3,Semester 2,core
knust_engineering_and_built_environment_computer_engineering_course_1,knust,knust_engineering_and_built_environment,knust_engineering_and_built_environment_computer_engineering,CE101,Embedded Systems,100,3,Semester 1,core
knust_engineering_and_built_environment_computer_engineering_course_2,knust,knust_engineering_and_built_environment,knust_engineering_and_built_environment_computer_engineering,CE102,Computer Architecture,200,3,Semester 2,core
knust_engineering_and_built_environment_computer_engineering_course_3,knust,knust_engineering_and_built_environment,knust_engineering_and_built_environment_computer_engineering,CE103,Microprocessors,300,3,Semester 1,core
knust_engineering_and_built_environment_computer_engineering_course_4,knust,knust_engineering_and_built_environment,knust_engineering_and_built_environment_computer_engineering,CE104,Digital Systems,400,3,Semester 2,core
knust_engineering_and_built_environment_building_technology_course_1,knust,knust_engineering_and_built_environment,knust_engineering_and_built_environment_building_technology,BT101,Building Construction,100,3,Semester 1,core
knust_engineering_and_built_environment_building_technology_course_2,knust,knust_engineering_and_built_environment,knust_engineering_and_built_environment_building_technology,BT102,Quantity Surveying,200,3,Semester 2,core
knust_engineering_and_built_environment_building_technology_course_3,knust,knust_engineering_and_built_environment,knust_engineering_and_built_environment_building_technology,BT103,Construction Management,300,3,Semester 1,core
knust_engineering_and_built_environment_building_technology_course_4,knust,knust_engineering_and_built_environment,knust_engineering_and_built_environment_building_technology,BT104,Building Services,400,3,Semester 2,core
knust_health_sciences_nursing_course_1,knust,knust_health_sciences,knust_health_sciences_nursing,N101,Anatomy and Physiology,100,3,Semester 1,core
knust_health_sciences_nursing_course_2,knust,knust_health_sciences,knust_health_sciences_nursing,N102,Medical-Surgical Nursing,200,3,Semester 2,core
