id,university_id,faculty_id,name
sdd_ubids_engineering_and_built_environment_civil_engineering,sdd_ubids,sdd_ubids_engineering_and_built_environment,Civil Engineering
sdd_ubids_engineering_and_built_environment_electrical_and_electronic_engineering,sdd_ubids,sdd_ubids_engineering_and_built_environment,Electrical and Electronic Engineering
sdd_ubids_engineering_and_built_environment_mechanical_engineering,sdd_ubids,sdd_ubids_engineering_and_built_environment,Mechanical Engineering
sdd_ubids_engineering_and_built_environment_computer_engineering,sdd_ubids,sdd_ubids_engineering_and_built_environment,Computer Engineering
sdd_ubids_engineering_and_built_environment_building_technology,sdd_ubids,sdd_ubids_engineering_and_built_environment,Building Technology
sdd_ubids_health_sciences_nursing,sdd_ubids,sdd_ubids_health_sciences,Nursing
sdd_ubids_health_sciences_midwifery,sdd_ubids,sdd_ubids_health_sciences,Midwifery
sdd_ubids_health_sciences_public_health,sdd_ubids,sdd_ubids_health_sciences,Public Health
sdd_ubids_health_sciences_medical_laboratory_science,sdd_ubids,sdd_ubids_health_sciences,Medical Laboratory Science
sdd_ubids_health_sciences_physician_assistantship,sdd_ubids,sdd_ubids_health_sciences,Physician Assistantship
sdd_ubids_health_sciences_health_information_management,sdd_ubids,sdd_ubids_health_sciences,Health Information Management
sdd_ubids_arts_humanities_and_social_sciences_political_science,sdd_ubids,sdd_ubids_arts_humanities_and_social_sciences,Political Science
sdd_ubids_arts_humanities_and_social_sciences_economics,sdd_ubids,sdd_ubids_arts_humanities_and_social_sciences,Economics
sdd_ubids_arts_humanities_and_social_sciences_sociology,sdd_ubids,sdd_ubids_arts_humanities_and_social_sciences,Sociology
sdd_ubids_arts_humanities_and_social_sciences_psychology,sdd_ubids,sdd_ubids_arts_humanities_and_social_sciences,Psychology
sdd_ubids_arts_humanities_and_social_sciences_languages,sdd_ubids,sdd_ubids_arts_humanities_and_social_sciences,Languages
sdd_ubids_arts_humanities_and_social_sciences_history,sdd_ubids,sdd_ubids_arts_humanities_and_social_sciences,History
sdd_ubids_education_educational_studies,sdd_ubids,sdd_ubids_education,Educational Studies
sdd_ubids_education_curriculum_and_instruction,sdd_ubids,sdd_ubids_education,Curriculum and Instruction
sdd_ubids_education_educational_leadership,sdd_ubids,sdd_ubids_education,Educational Leadership
sdd_ubids_education_guidance_and_counselling,sdd_ubids,sdd_ubids_education,Guidance and Counselling
sdd_ubids_natural_and_applied_sciences_mathematics,sdd_ubids,sdd_ubids_natural_and_applied_sciences,Mathematics
sdd_ubids_natural_and_applied_sciences_statistics,sdd_ubids,sdd_ubids_natural_and_applied_sciences,Statistics
sdd_ubids_natural_and_applied_sciences_physics,sdd_ubids,sdd_ubids_natural_and_applied_sciences,Physics
sdd_ubids_natural_and_applied_sciences_chemistry,sdd_ubids,sdd_ubids_natural_and_applied_sciences,Chemistry
sdd_ubids_natural_and_applied_sciences_biological_sciences,sdd_ubids,sdd_ubids_natural_and_applied_sciences,Biological Sciences
sdd_ubids_natural_and_applied_sciences_environmental_science,sdd_ubids,sdd_ubids_natural_and_applied_sciences,Environmental Science
ckt_utas_business_and_management_studies_accounting,ckt_utas,ckt_utas_business_and_management_studies,Accounting
ckt_utas_business_and_management_studies_banking_and_finance,ckt_utas,ckt_utas_business_and_management_studies,Banking and Finance
ckt_utas_business_and_management_studies_marketing,ckt_utas,ckt_utas_business_and_management_studies,Marketing
ckt_utas_business_and_management_studies_human_resource_management,ckt_utas,ckt_utas_business_and_management_studies,Human Resource Management
ckt_utas_business_and_management_studies_procurement_and_supply_chain,ckt_utas,ckt_utas_business_and_management_studies,Procurement and Supply Chain
ckt_utas_business_and_management_studies_business_administration,ckt_utas,ckt_utas_business_and_management_studies,Business Administration
ckt_utas_computing_and_information_technology_computer_science,ckt_utas,ckt_utas_computing_and_information_technology,Computer Science
ckt_utas_computing_and_information_technology_information_technology,ckt_utas,ckt_utas_computing_and_information_technology,Information Technology
ckt_utas_computing_and_information_technology_information_systems,ckt_utas,ckt_utas_computing_and_information_technology,Information Systems
ckt_utas_computing_and_information_technology_cybersecurity,ckt_utas,ckt_utas_computing_and_information_technology,Cybersecurity
ckt_utas_computing_and_information_technology_data_science,ckt_utas,ckt_utas_computing_and_information_technology,Data Science
ckt_utas_computing_and_information_technology_software_engineering,ckt_utas,ckt_utas_computing_and_information_technology,Software Engineering
ckt_utas_engineering_and_built_environment_civil_engineering,ckt_utas,ckt_utas_engineering_and_built_environment,Civil Engineering
ckt_utas_engineering_and_built_environment_electrical_and_electronic_engineering,ckt_utas,ckt_utas_engineering_and_built_environment,Electrical and Electronic Engineering
ckt_utas_engineering_and_built_environment_mechanical_engineering,ckt_utas,ckt_utas_engineering_and_built_environment,Mechanical Engineering
ckt_utas_engineering_and_built_environment_computer_engineering,ckt_utas,ckt_utas_engineering_and_built_environment,Computer Engineering
ckt_utas_engineering_and_built_environment_building_technology,ckt_utas,ckt_utas_engineering_and_built_environment,Building Technology
ckt_utas_health_sciences_nursing,ckt_utas,ckt_utas_health_sciences,Nursing
ckt_utas_health_sciences_midwifery,ckt_utas,ckt_utas_health_sciences,Midwifery
ckt_utas_health_sciences_public_health,ckt_utas,ckt_utas_health_sciences,Public Health
ckt_utas_health_sciences_medical_laboratory_science,ckt_utas,ckt_utas_health_sciences,Medical Laboratory Science
ckt_utas_health_sciences_physician_assistantship,ckt_utas,ckt_utas_health_sciences,Physician Assistantship
ckt_utas_health_sciences_health_information_management,ckt_utas,ckt_utas_health_sciences,Health Information Management
ckt_utas_arts_humanities_and_social_sciences_political_science,ckt_utas,ckt_utas_arts_humanities_and_social_sciences,Political Science
ckt_utas_arts_humanities_and_social_sciences_economics,ckt_utas,ckt_utas_arts_humanities_and_social_sciences,Economics
ckt_utas_arts_humanities_and_social_sciences_sociology,ckt_utas,ckt_utas_arts_humanities_and_social_sciences,Sociology
ckt_utas_arts_humanities_and_social_sciences_psychology,ckt_utas,ckt_utas_arts_humanities_and_social_sciences,Psychology
ckt_utas_arts_humanities_and_social_sciences_languages,ckt_utas,ckt_utas_arts_humanities_and_social_sciences,Languages
ckt_utas_arts_humanities_and_social_sciences_history,ckt_utas,ckt_utas_arts_humanities_and_social_sciences,History
ckt_utas_education_educational_studies,ckt_utas,ckt_utas_education,Educational Studies
ckt_utas_education_curriculum_and_instruction,ckt_utas,ckt_utas_education,Curriculum and Instruction
ckt_utas_education_educational_leadership,ckt_utas,ckt_utas_education,Educational Leadership
ckt_utas_education_guidance_and_counselling,ckt_utas,ckt_utas_education,Guidance and Counselling
ckt_utas_natural_and_applied_sciences_mathematics,ckt_utas,ckt_utas_natural_and_applied_sciences,Mathematics
ckt_utas_natural_and_applied_sciences_statistics,ckt_utas,ckt_utas_natural_and_applied_sciences,Statistics
ckt_utas_natural_and_applied_sciences_physics,ckt_utas,ckt_utas_natural_and_applied_sciences,Physics
ckt_utas_natural_and_applied_sciences_chemistry,ckt_utas,ckt_utas_natural_and_applied_sciences,Chemistry
ckt_utas_natural_and_applied_sciences_biological_sciences,ckt_utas,ckt_utas_natural_and_applied_sciences,Biological Sciences
ckt_utas_natural_and_applied_sciences_environmental_science,ckt_utas,ckt_utas_natural_and_applied_sciences,Environmental Science
aamusted_business_and_management_studies_accounting,aamusted,aamusted_business_and_management_studies,Accounting
aamusted_business_and_management_studies_banking_and_finance,aamusted,aamusted_business_and_management_studies,Banking and Finance
aamusted_business_and_management_studies_marketing,aamusted,aamusted_business_and_management_studies,Marketing
aamusted_business_and_management_studies_human_resource_management,aamusted,aamusted_business_and_management_studies,Human Resource Management
aamusted_business_and_management_studies_procurement_and_supply_chain,aamusted,aamusted_business_and_management_studies,Procurement and Supply Chain
aamusted_business_and_management_studies_business_administration,aamusted,aamusted_business_and_management_studies,Business Administration
aamusted_computing_and_information_technology_computer_science,aamusted,aamusted_computing_and_information_technology,Computer Science
aamusted_computing_and_information_technology_information_technology,aamusted,aamusted_computing_and_information_technology,Information Technology
aamusted_computing_and_information_technology_information_systems,aamusted,aamusted_computing_and_information_technology,Information Systems
aamusted_computing_and_information_technology_cybersecurity,aamusted,aamusted_computing_and_information_technology,Cybersecurity
aamusted_computing_and_information_technology_data_science,aamusted,aamusted_computing_and_information_technology,Data Science
aamusted_computing_and_information_technology_software_engineering,aamusted,aamusted_computing_and_information_technology,Software Engineering
aamusted_engineering_and_built_environment_civil_engineering,aamusted,aamusted_engineering_and_built_environment,Civil Engineering
aamusted_engineering_and_built_environment_electrical_and_electronic_engineering,aamusted,aamusted_engineering_and_built_environment,Electrical and Electronic Engineering
aamusted_engineering_and_built_environment_mechanical_engineering,aamusted,aamusted_engineering_and_built_environment,Mechanical Engineering
aamusted_engineering_and_built_environment_computer_engineering,aamusted,aamusted_engineering_and_built_environment,Computer Engineering
aamusted_engineering_and_built_environment_building_technology,aamusted,aamusted_engineering_and_built_environment,Building Technology
